Date,Company/Brand,Stage,Amount($),Year,Founded,HeadQuarter,Sector,Founders,Investor
2021-01-15,Arcatron Mobility,Seed,169032154.0,2021,2015,Pune,Automotive,Ganesh Sonawane,Klub
2021-01-16,Lohum,Seed,7000000.0,2021,2017,Noida,Energy,Rajat Verma,"Baring Private Equity Partners India, Talbros"
2021-01-16,Lenskart,Seed,95000000.0,2021,2010,Haryana,Lifestyle,"Amit Chaudhary, Peyush Bansal","Kohlberg Kravis Roberts, Temasek Holdings"
2021-01-16,Fullife Healthcare,Seed,22000000.0,2021,2009,Bangalore,Manufacture,Morgan Stanley Private Equity Asia,
2021-01-16,Aerchain,Pre-series A,3000000.0,2021,2019,Bangalore,Technology,"Harsha Kadimisetty, Himavanth Jasti","Season Two Ventures, IndiaMart"
2021-01-16,Nazara Technologies,Seed,10000000.0,2021,2000,Mumbai,Gaming,Nitish Mittersain,"Plutus Wealth Management, Turtle Entertainment"
2021-01-17,BHyve,,300000.0,2021,2020,Mumbai,Other,Backed by 100x.VC,"Omkar Pandharkame, Ketaki Ogale"
2021-01-17,TrulyMadly,Pre-series A,2000000.0,2021,2013,Delhi,Lifestyle,"Hitesh Dhingra, Rahul Kumar, Sachin Bhatia","Gaurav Munjal, Snehil Khanor"
2021-01-18,SimpliContract,Seed,1800000.0,2021,2020,Bangalore,Technology,"Guru Venkatesan, Jinaraj PG, Makesh Kumar",Kalaari Capital
2021-01-18,Nestasia,Series A,4000000.0,2021,2018,Kolkata,Consumer Services,"Aditi Murarka Agrawal, Anurag Agrawal","Varun Alagh, Sahil Barua"
2021-01-18,Whiz League,Seed,300000.0,2021,2020,Delhi,Education,"Natasha Jain, Sonia Agarwal Bajaj",ITI Growth Opportunities
2021-01-19,GuardianLink,Series A,12000000.0,2021,2017,Chennai,Technology,"Ramkumar Subramaniam, Kamesh Elangovan",Kalaari Capital
2021-01-19,CareerNinja,Seed,169032154.0,2021,2017,Mumbai,Education,Shronit Ladhaniai,Unitus Ventures
2021-01-19,Mynvax,Series A,4000000.0,2021,2017,Bangalore,Healthcare,"Dr Raghavan Varadarajan, Dr Gautham Nadig","Accel, LetsVenture, 1Crowd"
2021-01-19,Meesho,Seed,570000000.0,2021,2015,Bangalore,Other,"Sanjeev Barnwal, Vidit Aatrey","Fidelity, B Capital"
2021-01-20,Northern Arc,Debt,50000000.0,2021,2008,Chennai,FinTech,Kshama Fernandes,"Asian Development Bank, U.S. International Development Finance Corp"
2021-01-21,The Whole Truth,Series A,6000000.0,2021,2019,Mumbai,Consumables,Shashank Mehta,Sequoia Capital
2021-01-21,Euler Motors,Series A,2600000.0,2021,2018,Delhi,Automotive,Saurav Kumar,"ADB Ventures, Jetty Ventures"
2021-01-21,Pankhuri,Seed,3200000.0,2021,2019,Bangalore,Other,Pankhuri Shrivastava,Sequoia’s Surge
2021-01-22,Leap India,Seed,10000000.0,2021,2013,Mumbai,Logistics,Anurag Malempati,CDC Group
2021-01-23,Bambinos,Seed,500000.0,2021,2020,Bangalore,Education,"Ashish Gupta, Ankit Hetamsaria","HNIs, Angels"
2021-01-23,Petpooja,Seed,4500000.0,2021,2011,Ahmedabad,Technology,"Apurv Patel, Parthiv Patel","Aroa Ventures, GVFL, Udaan"
2021-01-24,Meddo,Pre-series A,3000000.0,2021,2018,Gurugram,Automotive,Saurabh Kochhar,"growX ventures, Venture Gurukool"
2021-01-25,FypMoney,Seed,2000000.0,2021,2021,Gurugram,FinTech,Kapil Banwari,"Liberatha Kallat, Mukesh Yadav, Dinesh Nagpal"
2021-01-25,MFine,Seed,16000000.0,2021,2017,Bangalore,Automotive,"Ajit Narayanan, Ashutosh Lawania, Prasad Kompalli","Blockchain Capital, SBI Ven Capital"
2021-01-25,Klub,Debt,2000000.0,2021,2019,Bangalore,Finance,"Anurakt Jain, Ishita Verma",Trifecta Capital
2021-01-25,Cusmat,Pre-series A,100000.0,2021,2016,Hyderabad,Technology,"Abhinav Ayan, Anirban Jyoti Chakravorty",We Founder Circle
2021-01-25,Lenskart,Seed,220000000.0,2021,2008,Faridabad,Lifestyle,Peyush Bansal,"Temasek, Falcon Edge"
2021-01-26,Eggoz,Series A,3500000.0,2021,2017,Gurugram,Consumables,"Abhishek Negi, Uttam Kumar, Aditya Singh, Pankaj Pandey","Nabventures, Avaana Capital"
2021-01-27,Cora Health,Seed,169032154.0,2021,2020,Bangalore,Automotive,"Shrijit Venkatesh, Snigdha Kumar",Inflection Point Ventures
2021-01-27,LearnVern,Seed,1000000.0,2021,2016,Ahmadabad,Education,"Niral Modi, Aditi Modi",Inflection Point Ventures
2021-01-27,Sapio Analytics,Seed,169032154.0,2021,2019,Mumbai,Technology,"Hardik Somani, Ashwin Srivastava, Shripal Jain, Viral Vora","Rachit Poddar, Rajesh Gupta"
2021-01-27,ParkSmart,Seed,169032154.0,2021,2018,Delhi,Automotive,"Prateek Garg, Rahul Gupta, Ratan Anmol Sethi, Rishabh Nagpal, Vishva Sharma","Shireen Rangaswamy, Dilesh Gathani"
2021-01-27,Holisol,Seed,3000000.0,2021,2009,Delhi,Logistics,"Manish Ahuja, Naveen Rawat, Rahul Dogar","BlackSoil, CLSA Capital Partners"
2021-01-28,Unbox Robotics,Series A,7000000.0,2021,2019,Pune,Logistics,"Pramod Ghadge, Shahid Memon, Rohit Pitale","3one4 Capital, Sixth Sense Ventures"
2021-01-29,SalaryBox,Seed,4000000.0,2021,2020,Gurugram,Finance,"Nikhil Goel, Peeyush Goyal","Y-Combinator, AME Cloud Ventures, Gokul Rajaram"
2021-01-29,Settl,Seed,500000.0,2021,2020,Bangalore,Real Estate,"Abhishek Tripathi, Bharath Bhaskar, Ashok Reddy","ah! Ventures, We Founder Circle"
2021-01-30,Frenzi,Seed,169032154.0,2021,2020,Mumbai,Media/Entertainment,"Balkrishna Singh, Harvinderjit Singh Bhatia",SucSEED Indovation Fund
2021-01-30,PingoLearn,Seed,200000.0,2021,2021,Pune,Other,"Mohit Menghani, Shubham Maheshwari","Titan Capital, Haresh Chawla, AngelList Syndicate"
2021-01-30,WeRize,Series A,8000000.0,2021,2019,Bangalore,Finance,"Vishal Chopra, Himanshu Gupta","3one4 Capital, Kalaari Capital"
2021-01-31,Swiflearn,Pre-series A,3000000.0,2021,2019,Gurugram,Education,"Abhinav Agarwal, Anand Bakode","Venture Highway, Stellaris Venture Partners"
2021-01-31,Yu Foodlabs,Pre-series A,1000000.0,2021,2020,Gurugram,Consumables,"Bharat Bhalla, Varun Kapur","Manish Choksi, Varun Vakil"
2021-01-31,Zolve,Seed,15000000.0,2021,2020,Bangalore,FinTech,Raghunandan G,"Kunal Shah, Greg Kidd"
2021-02-01,Dozee,Series A,5000000.0,2021,2015,Bangalore,Automotive,"Mudit Dandwate, Dandwate",Prime VP
2021-02-01,Ola Electric,Debt,100000000.0,2021,2017,Bangalore,Automotive,Bhavish Aggarwal,Bank of Baroda
2021-02-01,Insane AI,Seed,800000.0,2021,2021,Bangalore,Wellness/Beauty,"Anurag Mundhada, Jayesh Hannurkar, Sourabh Agrawal",pi Ventures
2021-02-02,Pocketly,Seed,169032154.0,2021,2019,Bangalore,FinTech,"Aarav Bhatia, Navdeesh Ahuja",Inflection Point Ventures
2021-02-02,Plix,Series A,5000000.0,2021,2018,Mumbai,Wellness/Beauty,"Rishubh Satiya, Akash Zaveri","Guild Capital, RPSG Capital Ventures"
2021-02-02,ShareChat,Seed,500000000.0,2021,2015,Bangalore,Media/Entertainment,"Ankush Sachdeva, Bhanu Pratap Singh, Farid Ahsan","Twitter Ventures, Pawan Munjal"
2021-02-03,Elda Health,Seed,1500000.0,2021,2020,Bangalore,Automotive,"Swathi Kulkarni, Sindhuri Ananth, Shubham Sharma","Avaana Capital, Orios Ventures"
2021-02-03,PlanetSpark,Series B,13000000.0,2021,2017,Gurugram,Education,"Maneesh Dhooper, Kunal Malik","Binny Bansal, Deep Kalra, Dr Ashish Gupta, Gokul Rajaram, Shirish Nadkarni"
2021-02-03,UpScalio,Seed,42000000.0,2021,2021,Gurugram,E-Commerce,Gautam Kshatriya,Inflection Point Ventures
2021-02-03,InfyU Labs,Seed,200000.0,2021,2019,Gandhinagar,Technology,"Amit Srivastava, Ankit Chauhan",IAN
2021-02-04,Breathe Well-being,Pre-series A,1000000.0,2021,2015,Delhi,Automotive,"Aditya Kaicker, Rohan Verma","Stanford Angels and Entrepreneurs India, Anjali Bansal"
2021-02-04,The Money Club,Pre-series A,1700000.0,2021,2016,Noida,Finance,"Manuraj Jain, Surajit Ra","SOSV, Venture Catalysts"
2021-02-04,Zypp Electric,Series A,7000000.0,2021,2017,Gurugram,Logistics,"Akash Gupta, Rashi Agarwal","9Unicorns, Anthill Ventures"
2021-02-05,Inshorts,Seed,60000000.0,2021,2013,Noida,Technology,Azhar Iqubal,Vy Capital
2021-02-05,SMOOR,Seed,169032154.0,2021,2008,Bangalore,Consumables,Vimal Sharma,Klub
2021-02-05,Proeon,Seed,2000000.0,2021,2018,Pune,Consumables,"Ashish Korde, Kevin Parekh","Shaival Desai, Flowstate Ventures"
2021-02-05,NephroPlus,Series E,24000000.0,2021,2009,Hyderabad,Automotive,Vikram Vuppala,IIFL Asset Management
2021-02-06,CoRover,Seed,169032154.0,2021,2016,Bangalore,Technology,"Ankush Sabharwal, Manav Gandotra, Kunal Bhakhri",Canbank Venture Capital Fund
2021-02-06,Advantage Club,Pre-series A,3300000.0,2021,2014,Gurugram,Technology,Sourabh Deorah,"Y Combinator, Jetty Ventures, Earlsfield Capital, SMC Advisors, Kunal Shah"
2021-02-06,GalaxEye,Pre-seed,169032154.0,2021,2020,Chennai,Technology,"Denil Chawda, Kishan Thakkar, Pranit Mehta, Satyanarayanan Chakravarthy, Suyash Singh",Speciale Invest
2021-02-07,Edmingle,Seed,300000.0,2021,2016,Bangalore,Education,Gaurav Doshi,"Indovation Fund, Mumbai Angels"
2021-02-07,CHUPPS,Pre-series A,1100000.0,2021,2016,Mumbai,Lifestyle,"Gaurav Agarwal, Yash Mukhi",Venture Catalysts
2021-02-07,TABLT,Seies A,3000000.0,2021,2018,Kolkata,Automotive,Anish Agarwal,Siti Cable
2021-02-08,The ePlane,Seed,1000000.0,2021,2016,Chennai,Technology,"Pranjal Mehta, Satyanarayanan Chakravarthy","Speciale Invest, Farid Ahsan"
2021-02-08,FanPlay,,1200000.0,2021,2020,Bangalore,Gaming,YC W21,"Pritesh Kumar, Bharat Gupta"
2021-02-08,Fantasy Akhada,Seed,600000.0,2021,2020,Gurugram,Other,Amit Purohit,Harsha Bhogle
2021-02-08,Minimalist,Series A,10000000.0,2021,2020,Jaipur,Wellness/Beauty,"Mohit, Rahul Yadav",Sequoia Capital
2021-02-08,HexaHealth,Seed,4500000.0,2021,2019,Mumbai,Healthcare,"Vikas Chauhan, Ankur Gigras, Dr Aman Priya Khanna","Omidyar Network India, Chiratae Ventures"
2021-02-09,MediBuddy,Seed,3000000.0,2021,2000,Bangalore,Automotive,"Satish Kannan, Enbasekar","Stride Ventures, InnoVen Capital"
2021-02-09,Enmovil,Pre-series A,1300000.0,2021,2015,Hyderabad,Technology,"Ravi Bulusu, Nanda Kishore, Venkat Moganty",Anicut Angel Fund
2021-02-10,Navia Life Care,Seed,1000000.0,2021,2016,Delhi,Automotive,"Nupur Khandelwal, Kunal Kishore Dhawan, Gaurav Gupta","Anicut Angel Fund, 9 Unicorns"
2021-02-10,SATYA MicroCapital,Seed,10000000.0,2021,2017,Delhi,Finance,Vivek Tiwari,"responsAbility Investments, Blue Orchard"
2021-02-11,SuperK,Seed,800000.0,2021,2019,Andhra Pradesh,Consumer Services,Neeraj Menta,STRIVE VC
2021-02-11,Imagimake,Pre-series A,500000.0,2021,2011,Mumbai,Technology,"Disha Katharani, Ravi Kumar","Roha Investment Managers, angel investor Saumil Shah"
2021-02-11,Sporjo,Seed,2000000.0,2021,2020,Mumbai,Gaming,G Srinivvasan,Punit Balan
2021-02-11,Neobank Jupiter,Series C,86000000.0,2021,2019,Mumbai,Finance,Jitendra Gupta,"Tiger Global, Sequoia Capital"
2021-02-12,Coutloot,Pre-series,8000000.0,2021,2016,Mumbai,Consumer Services,"Mahima Kaul, Jasmeet Thind","Ameba Capital, 9Unicorns"
2021-02-12,Celcius,Seed,500000.0,2021,2020,Mumbai,Logistics,Swarup Bose,"Mumbai Angels Network, Huddle, Lumis Partners"
2021-02-12,Teachmint,Pre-series B,20000000.0,2021,2020,Bangalore,Education,"Mihir Gupta, Payoj Jain, Divyansh Bordia, Anshuman Kumar",Learn Capital
2021-02-12,Pine Labs,Seed,600000.0,2021,1998,Noida,Technology,Amrish Rau,"Fidelity, BlackRock"
2021-02-12,Yellow Class,Seed,6000000.0,2021,2020,Gurugram,Education,"Anshul Gupta, Arpit Mittal",Elevation Capital
2021-02-13,I am Love,Seed,4000000.0,2021,2020,Mumbai,Automotive,Shilpa Rathi,Xentel Investments
2021-02-13,Unacademy,Seed,50000000.0,2021,2015,Bangalore,Education,"Gaurav Munjal, Hemesh Singh, Roman Saini, Sachin Gupta","Tiger Global, Dragoneer Investment Group, Steadview Capital, General Atlantic"
2021-02-14,upGrad,Seed,120000000.0,2021,2015,Mumbai,Education,"Mayank Kumar, Phalgun Kompalli, Ravijot Chugh, Ronnie Screwvala","Unilazer Ventures, IIFL Asset Management"
2021-02-14,Beldara,Seed,7400000.0,2021,2018,Mumbai,E-Commerce,Bhagwan (Pradeep) Khandekar,Hindustan Media Ventures
2021-02-14,Infra.Market,Series C,100000000.0,2021,2016,Thane,Real Estate,"Aaditya Sharda, Souvik Sengupta","InnoVen Capital, Nexus Venture Partners"
2021-02-15,Elixia Tech Solutions,Pre-series A,1000000.0,2021,2011,Mumbai,Technology,Sanket Sheth,Rajasthan Venture Capital Fund
2021-02-15,Urban Company,Series F,250000000.0,2021,2014,Delhi,Other,"Abhiraj Singh Bhal, Raghav Chandra, Varun Khaitan","Vy Capital, Wellington Management"
2021-02-16,HobSpace,Pre-series A1,100000.0,2021,2019,Mumbai,Education,"Priya Goel Sheth, Harsh Jain","Siddharth Bhaskar Shah, Upsparks"
2021-02-16,NODWIN,Seed,20000000.0,2021,2012,Gurugram,Gaming,Gautam Virk,Krafton
2021-02-16,Clear,Series C,75000000.0,2021,2011,Bangalore,Technology,"Archit Gupta, Srivatsan Chari","Kora Capital, Stripe, Alua Capital"
2021-02-16,Faarms,Seed,2000000.0,2021,2020,Bangalore,Technology,"Taranbir Singh, Alok Duggal",Inflection Point Ventures
2021-02-16,YourPhysio,Pre-seed,350000.0,2021,2020,Nagpur,Healthcare,"Dr Sheetal Mundhada, Ashutosh Mundhada","Better Capital, Titan Capital"
2021-02-18,True Balance,Debt,10000000.0,2021,2014,Gurugram,FinTech,"Cheolwon Lee, Jay Yi, Martin Lee","Bon Angels Venture Partners, Daesung Private Equity"
2021-02-18,Fable Fintech,Series A,169032154.0,2021,2015,Mumbai,FinTech,Naushad Contractor,Paytm
2021-02-18,Zetwerk,Series E,150000000.0,2021,2018,Bangalore,Automotive,"Srinath Ramakkrushnan, Amrit Acharya",Inflection Point Ventures
2021-02-19,Mohalla Tech,Series G,266000000.0,2021,2015,Bangalore,Other,"Ankush Sachdeva, Bhanu Pratap Singh",Alkeon Capital
2021-02-19,Swajal,Pre-series A,1600000.0,2021,2015,Gurugram,Energy,"Advait Kumar, Vibha Tripathi","Rajasthan Venture Capital Fund, ACPL Exports"
2021-02-20,Greenjoules,Series A,4500000.0,2021,2018,Pune,Energy,"R. Sethunath, V S Shridhar, V. Radhika, Viraraghavan Sankaran",Blue Ashva Capital
2021-02-20,Pee Safe,Pre-series B,3000000.0,2021,2013,Gurugram,Automotive,"Dheeraj Jain, Srijana Bagaria, Vikas Bagaria","Shaival Desai, Alkemi Venture Partners"
2021-02-20,Playto Labs,Seed,500000.0,2021,2021,Bangalore,Other,Pavan Ponnaganti,Inflection Point Ventures
2021-02-20,Ingenium,Seed,169032154.0,2021,2018,Delhi,Education,"Pramudit Somvanshi, Mohit Patel, Aakash Gupta",Lead Angels
2021-02-21,PlayShifu,Series B,17000000.0,2021,2016,Bangalore,Education,"Dinesh Advani, Vivek Goyal","Chiratae Ventures, Bharat Innovation Fund"
2021-02-22,Apnaklub,Seed,3500000.0,2021,2020,Bangalore,Consumer Services,"Shruti, Manish Kumar",Sequoia’s Surge
2021-02-22,Onsurity,Seed,169032154.0,2021,2020,Bangalore,Automotive,"Kulin Shah, Yogesh Agarwal","Jitendra Gupta, Harsh Shah"
2021-02-22,Northern Arc,Debt,10000000.0,2021,2008,Chennai,FinTech,Kshama Fernandes,"U.S. International Development Finance Corp, Asian Development Bank"
2021-02-22,Safexpay,Seed,6000000.0,2021,2017,Thane,FinTech,Ravi Gupta,"T Choithrams BVI, Ardor"
2021-02-22,Expertrons,Seed,169032154.0,2021,2019,Mumbai,Other,"Jatin Solanki, Vivek Gupta","Kunal Shah, Anant Maheshwari"
2021-02-23,Fleek,Seed,1000000.0,2021,2021,Bangalore,Technology,"Aditya Uttaravalli, Arvind Eashwar",Axilor
2021-02-23,Devnagri,Seed,600000.0,2021,2017,Noida,Other,"Nakul Kundra, Himanshu Sharma","enture Catalyst, IPV"
2021-02-23,SuperGaming,Series A,5500000.0,2021,2017,Pune,Gaming,"Roby John, Sanket Nadhani, Navneet Waraich","Skycatcher, AET Fund, BAce Capital, Dream Incubator, 1Up Ventures"
2021-02-23,Juicy chemistry,Seed,169032154.0,2021,2014,Coimbatore,Automotive,"Megha, Pritesh Asher",Spring Marketing Capital
2021-02-24,TyrePlex,Seed,169032154.0,2021,2020,Delhi,E-Commerce,"Puneet Bhaskar, Rupendra Pratap Singh",AdvantEdge Founders
2021-02-24,LivQuik Technology,Seed,4000000.0,2021,2012,Mumbai,Finance,Mohit Lalvani,M2P Fintech
2021-02-24,Kutumb,Series A,26000000.0,2021,2020,Bangalore,Other,"Mohit Sharma, Naveen Dewangan, Vipul Allawadhi","Tiger Global Management, DST Global"
2021-02-24,Advantage Club,Seed,1700000.0,2021,2014,Mumbai,Technology,"Sourabh Deorah, Smiti Bhatt Deorah","Y Combinator, Broom Ventures, Kunal Shah"
2021-02-24,MYRE Capital,,6000000.0,2021,2020,Mumbai,Real Estate,Own rent yielding commercial properties,Aryaman Vir
2021-02-24,WizKlub,Pre-series A,800000.0,2021,2018,Bangalore,Education,Amit Bansal,Incubate Fund India
2021-02-24,Qin1,Pre-series A,169032154.0,2021,2019,Noida,Education,Ishan Gupta,Venture Catalysts
2021-02-25,Zupee,Seed,30000000.0,2021,2018,Gurugram,Gaming,"Dilsher Singh, Siddhant Saurabh","WestCap Group, Tomales Bay Capital"
2021-02-25,Shiprocket,Series D1,41000000.0,2021,2012,Delhi,Logistics,"Saahil Goel, Akshay Ghulati","March Capital, Tribe Capital"
2021-02-25,NeoDocs,Seed,169032154.0,2021,2020,Mumbai,Healthcare,"Nikunj Malpani, Anurag Meena, Pratik Lodha","Y Combinator, 9Unicorns, Titan Capital"
2021-02-25,GetWork,Seed,200000.0,2021,2019,Gurugram,Other,Rahul Veerwal,Artha Venture Fund
2021-02-25,Cora Health,Seed,600000.0,2021,2020,Bangalore,Wellness/Beauty,"Snigdha Kumar, Shrijit Venkatesh",Indian Angel Network
2021-02-26,Vendor Infra,Seed,265000.0,2021,2019,Gurugram,Real Estate,Rahul Jain,"SK Tripathi, Sanjeev Gupta"
2021-02-26,Karbon Card,Seed,169032154.0,2021,2019,Bangalore,FinTech,"Pei-fu Hsieh, Amit Jangir, Kartik Jain, Sunil Sinha",Y Combinator
2021-02-26,Smartstaff,Seed,4300000.0,2021,2020,Bangalore,Other,"Arpit Dave, Viral Chhajer, Gnanesh Chilukuri, Aravind Reddy","Blume Ventures, Nexus Venture Partners"
2021-02-26,Kredent,Seed,1000000.0,2021,2008,Kolkata,Education,"Vineet Patawari, Vivek Bajaj, Vinay Pagaria",Kotak Securities
2021-02-26,AnKa SumMor,Pre-series A,1000000.0,2021,2017,Bangalore,Other,"Rajiv Joshi, Ashok George",Inflection Point Ventures
2021-02-27,PingoLearn,Seed,200000.0,2021,2021,Pune,Other,"Mohit Menghani, Shubham Maheshwari","Titan Capital, Haresh Chawla, AngelList Syndicate"
2021-02-27,Planys,Pre-series A,1600000.0,2021,2015,Chennai,Other,"Tanuj Jhunjhunwala, Vineet Upadhyay, Rakesh Sirikonda","Kieretsu Forum, Lets Venture, Shell"
2021-02-27,Eupheus Learning,Series C,10000000.0,2021,2017,Delhi,Other,"Sarvesh Shrivastava, Ved Prakash Khatri, Amit Kapoor",Lightrock India
2021-02-27,CredAble,Series B,30000000.0,2021,2017,Mumbai,Finance,Nirav Choksi,"Plutus Wealth, Oaks Asset Management"
2021-02-28,Bueno Finance,Seed,3000000.0,2021,2019,Gurugram,FinTech,"Saurav Gandhi, Sandeep Arora","Goat Capital, JAM Fund"
2021-02-28,SkilloVilla,Seed,300000.0,2021,2020,Bangalore,Education,"Ronak Agrawal, Rajat Agrawal, Deepak Kharol",Titan Capital
2021-03-01,BharatPe,Seed,10000000.0,2021,2018,Delhi,Finance,"Ashneer Grover, Shashvat Nakrani",MAS Financial Services
2021-03-01,Clensta,Seed,600000.0,2021,2016,Delhi,Technology,Puneet Gupta,"IAN Fund, World Startup Factory"
2021-03-02,UrbanMatrix Technologies,Seed,100000.0,2021,2019,Chennai,Technology,"Rishabh Verma, Ashutosh Kumar, Divyanshu Pundir",SARA ELGI
2021-03-02,KIKO TV,Pre-series A,169032154.0,2021,2020,Mumbai,E-Commerce,Shivam Varshney,"Sunil Kumar Singhvi, 9Unicorns Accelerator Fund"
2021-03-02,Prodo,Pre-seed,300000.0,2021,2021,Delhi,Other,"Sameen Husain, Abhiroop Srivastava","Titan Capital, LetsVenture"
2021-03-02,Phool.co,Seed,169032154.0,2021,2017,Kanpur,Energy,Ankit Agarwal,"Alia Bhatt, IAN Fund, Social Alpha, Draper Richards Kaplan Foundation"
2021-03-03,Vanity Wagon,Pre-series A,700000.0,2021,2018,Delhi,Consumer Services,"Prateek, Naina Ruhail, Sahil Shreshtha",Inflection Point Ventures
2021-03-03,LoanKuber,Pre-series A,1200000.0,2021,2016,Delhi,Other,Saurabh Nagpal,Inflection Point Ventures
2021-03-03,LegalPay,Seed,169032154.0,2021,2019,Delhi,FinTech,Kundan Shahi,9Unicorns
2021-03-04,BASIC Home Loan,Series A,3500000.0,2021,2020,Gurugram,Finance,"Atul Monga, Kalyan Josyula","Venture Catalysts, Gruhas Proptech"
2021-03-04,Mentza,Seed,400000.0,2021,2020,Mumbai,Other,"Anurag Vaish, Tapasi Mittal, Fareesh Vijayarangam, Anand Parameswaran, Divya Balakrishnan",Inflection Point Ventures
2021-03-04,Beco,Seed,500000.0,2021,2018,Mumbai,Consumer Services,"Aditya Ruia, Akshay Varma, Anuj Ruia",Climate Angels Fund
2021-03-04,Candes,Seed,3000000.0,2021,2015,Delhi,E-Commerce,"Sandeep Aggarwal, Vipin Aggarwal","Nitin Passi, Ruchirans Jaipuria"
2021-03-04,Spry,Seed,1500000.0,2021,2021,Mumbai,Media/Entertainment,"Gaurav Dagaonkar, Meghna Mittal","9Unicorns, Ashneer Grover"
2021-03-04,SportZchain,Pre-seed,400000.0,2021,2021,Mumbai,Other,Siddharth Jaiswal,"Darq Capital, Jagadeesh Atukuri"
2021-03-05,LetsDressUp,Pre-series A,300000.0,2021,2019,Gurugram,Lifestyle,Aditya B,"Titan Capital, Sequoia Capital"
2021-03-05,Mobileware Technologies,Seed,4700000.0,2021,2008,Mumbai,Technology,"Amitabh Kanekar, Satyajit Kanekar",Kvanto Payment Services
2021-03-05,Rage Coffee,Pre-series A,169032154.0,2021,2018,Delhi,Consumables,Bharat Sethi,"GetVantage, Prakash Katama"
2021-03-05,Factors.AI,Seed,2000000.0,2021,2020,Bangalore,Technology,"Aravind Murthy, Praveen Das, Srikrishna Swaminathan","Elevation Partners, Emergent Ventures"
2021-03-06,GENLEAP,Seed,8000000.0,2021,2021,Haryana,Wellness/Beauty,"Sachin Sandhir, Nimish Gupta, Nitin Thakur, Shweta Kataria","Vivek Vaidya, Kevin Donlon, Ayush Singh"
2021-03-06,Bikry app,Seed,1300000.0,2021,2019,Noida,Consumer Services,Abhishek Bhayana,YCombinator
2021-03-06,Lead School,Series D,30000000.0,2021,2012,Mumbai,Education,"Smita Deorah, Sumeet Mehta","GSV Ventures, Westbridge Capital"
2021-03-07,Oyo,Series F1,7000000.0,2021,2012,Gurugram,Hospitality,Ritesh Agarwal,Hindustan Media Venture
2021-03-08,WickedGud,Pre-seed,340000.0,2021,2021,Mumbai,Consumables,Bhuman Dani,"Titan Capital, Archana Priyadarshini, Gaurav Ahuja"
2021-03-09,Soothe Healthcare,Series C,10000000.0,2021,2012,Delhi,Consumer Services,Sahil Dharia,A91 Partners
2021-03-09,SeeVC,Seed,1000000.0,2021,2020,Delhi,Technology,"Shivam Sood, Lark Aakarshan",Jimmy Singh
2021-03-09,Go Swift,Pre-series A,2000000.0,2021,2019,Bangalore,Consumer Services,"Shyam Kalita, Debanshu Sinha, Prayas Mittal",Kalaari Capital
